,srcs,Object categories,Support/medium,ID,Dates,Pixels,Saturation,Brightness,Edge,Grey Var,Unique Colors,Entropy Variance,New Color Calc
260,https://images.rkd.nl/rkd/thumb/650x650/0301a899-4dc2-8028-34b1-c8b469f50741.jpg,drawing,"paper, gouache (material/technique)",969.0,1900.0,341900,0.14134981650660206,0.5775147302559515,0.0019011406844106464,0.04394902649926269,50437,0.4976242647989062,2716.610494975974
261,https://images.rkd.nl/rkd/thumb/650x650/7c6582d5-3533-f6ac-9f0c-7569ba9400b9.jpg,painting,"canvas, oil paint",970.0,1899.0,304200,0.528185341558247,0.5240186280955511,0.002136752136752137,0.038129691948274334,89461,0.4104010750020076,1985.166901199723
262,https://images.rkd.nl/rkd/thumb/650x650/b4fceb52-837d-b41d-758f-8d16583cd11e.jpg,watercolor (painting),"paper, aquarel paint (watercolor)",976.0,1901.0,283400,0.032543954452094674,0.8475146470726613,0.0022900494001411435,0.014747735745630854,3224,1.1363367835515077,1561.8160875218327
263,https://images.rkd.nl/rkd/thumb/650x650/11a8ed70-e4e6-ee1a-3b73-ad870b860630.jpg,watercolor (painting),"paper, watercolor",977.0,1900.0,301600,0.04827757518473096,0.8681885369532427,0.0021551724137931034,0.009395925582088308,4396,1.3943684947517687,1440.6619699423443
264,https://images.rkd.nl/rkd/thumb/650x650/57b3e307-c215-7ba2-810e-57089e88a1cb.jpg,painting,"canvas, oil paint",980.0,1897.0,308750,0.4528438389026443,0.29051924108914823,0.002105263157894737,0.010251867362832259,56170,0.6004458980806886,1575.078836363605
265,https://images.rkd.nl/rkd/thumb/650x650/2a25813d-af40-b9a0-f9a3-569f86a3d09c.jpg,drawing,"paper, charcoal
charcoal?",992.0,1891.0,284050,0.1931553819393968,0.3558819594727524,0.002288329519450801,0.03193970829159114,57034,0.8711305774083506,2430.446217340954
266,https://images.rkd.nl/rkd/thumb/650x650/eb3c1499-565f-a257-51dd-91868b13eda3.jpg,painting,"canvas, oil paint",993.0,1891.0,339950,0.2097095900960272,0.6285760131968655,0.0019120458891013384,0.02984856039616818,28082,0.5626951304213591,1808.592526050042
267,https://images.rkd.nl/rkd/thumb/650x650/658822dc-1d42-ad68-e793-f07b70f3ebb6.jpg,painting,"canvas, oil paint",994.0,1907.0,356200,0.3602166323237169,0.5064119078288251,0.0018248175182481751,0.012036790418321676,23786,0.5398921806725633,922.6624169959499
268,https://images.rkd.nl/rkd/thumb/650x650/d59afc10-088c-d889-6219-4cc0c7baf450.jpg,painting,"canvas, oil paint
relined (Welsh/Joosten 1998)",995.0,1893.0,286650,0.10284452523952324,0.40596688589965896,0.0022675736961451248,0.031093866989391258,27620,0.4714624589457202,2252.8639423056925
269,https://images.rkd.nl/rkd/thumb/650x650/62741ff7-1f2d-8c90-bb04-ee4a2517206e.jpg,painting,"cardboard, oil paint",997.0,1892.0,352300,0.2272073587785366,0.33311708492650544,0.0018450184501845018,0.028296836885831414,40409,1.427457056533758,2437.2076453308273
270,https://images.rkd.nl/rkd/thumb/650x650/aa6204fe-e3bc-5b89-6ba7-cb428f1de0f3.jpg,painting,"canvas, oil paint",1000.0,1891.0,366600,0.28702394144923005,0.432548784270937,0.0017730496453900709,0.03304695807550778,65972,0.6120166536743282,2420.522991458388
271,https://images.rkd.nl/rkd/thumb/650x650/f0fa0513-c09f-afbb-ea89-2ce289128237.jpg,painting,"canvas, oil paint",1004.0,1890.0,315250,0.2970381653101827,0.5953404052183918,0.002061855670103093,0.05386886417490018,39259,1.4173527920747997,2309.7778210574083
272,https://images.rkd.nl/rkd/thumb/650x650/d3fcf3d2-d8a3-f957-3797-f48a18456a20.jpg,painting,"cardboard, oil paint",1006.0,1900.0,350350,0.4254823386630345,0.5018649137976869,0.0018552875695732839,0.02482510732149915,60647,0.6313893021903079,1295.7294023991628
273,https://images.rkd.nl/rkd/thumb/650x650/aaa53e63-73d1-b886-33f8-09b454ada731.jpg,oil sketch,"canvas, oil paint",1007.0,1902.0,238550,0.30648646197406754,0.4214634166389255,0.0027247956403269754,0.01643605167776065,39442,0.3760648463791269,1934.1582983566016
274,https://images.rkd.nl/rkd/thumb/650x650/83b643c0-2b75-dba4-53b9-476c4808ed56.jpg,painting,"canvas, oil paint",1009.0,1904.0,328250,0.34526418622370786,0.3090430834938697,0.0019801980198019802,0.0346412189234323,31235,0.2073427048580607,3108.3384632126545
275,https://images.rkd.nl/rkd/thumb/650x650/c93b0c31-fb30-0054-e1e9-ef1834942de6.jpg,watercolor (painting),"paper, aquarel paint (watercolor)",1011.0,1904.0,317200,0.0016447759823361582,0.3409712063892392,0.0020491803278688526,0.014892454726324196,665,0.3881557206009956,3055.206780861929
276,https://images.rkd.nl/rkd/thumb/650x650/d8f73711-f364-40f5-b0f3-e83145b71d56.jpg,drawing,"paper, charcoal",1012.0,1904.0,319150,0.3777957006708921,0.4801410363926237,0.002036659877800407,0.009993063702818631,17946,0.5427043789481629,1587.2280101011083
277,https://images.rkd.nl/rkd/thumb/650x650/7734045b-6d46-a9f5-1550-8d67a4f97446.jpg,painting,"canvas, oil paint",1013.0,1904.0,258700,0.4034015735877273,0.2642725391664203,0.002512562814070352,0.008486931410307496,22493,0.3759761050108943,1270.434348176578
278,https://images.rkd.nl/rkd/thumb/650x650/40b04a73-d389-1683-6d77-2738237755e1.jpg,watercolor (painting),"paper, aquarel paint (watercolor)",1014.0,,315900,0.22609037747255525,0.24463667454952856,0.00205761316872428,0.00858261067567964,19427,0.8025761151489753,1343.8379370141918
279,https://images.rkd.nl/rkd/thumb/650x650/e1cc0518-d8af-1de4-d416-3683149d8626.jpg,painting,"canvas, oil paint",1015.0,1905.0,346450,0.2333627047335456,0.4996233732055385,0.001876172607879925,0.06700234177668968,69059,0.3618388329411093,2918.6740551290527
280,https://images.rkd.nl/rkd/thumb/650x650/30fe2d4f-e1a0-a775-fd2e-821cbbccdc98.jpg,painting,"canvas, oil paint",1016.0,1904.0,315250,0.1443356138875359,0.4009033353547605,0.002061855670103093,0.023669464937383467,29410,0.2224300357078753,2117.2660500103993
281,https://images.rkd.nl/rkd/thumb/650x650/9febdc8f-32de-0d5b-8ce5-79aad9ffb86a.jpg,painting,"canvas, oil paint",1017.0,1904.0,369200,0.2525764949546298,0.19069484630255132,0.0017605633802816902,0.0068930867976304214,21492,0.5299149856040619,540.1583875338198
282,https://images.rkd.nl/rkd/thumb/650x650/087e63a9-53de-34d2-2804-08ee1317e61f.jpg,drawing,"paper, charcoal, pastel",1018.0,1904.0,355550,0.33601270563336616,0.4008342887710561,0.0018281535648994515,0.035973252889995415,33924,0.4040228509703687,2790.6421626222323
283,https://images.rkd.nl/rkd/thumb/650x650/46de0033-a903-b2e1-6190-dfafa4c26b15.jpg,painting,"panel, oil paint",1019.0,1904.0,219700,0.18947074302451847,0.8837868930002589,0.0029585798816568047,0.0011345400276315154,2172,0.2580735368508161,872.4717780683221
284,https://images.rkd.nl/rkd/thumb/650x650/20e54247-e4fb-486f-6536-33445d14dfaa.jpg,painting,"paper on cardboard, oil paint",1020.0,,221000,0.19332991585047055,0.8828481589921038,0.0029411764705882353,0.0014498995764051894,4447,0.20152922606712526,622.9357909959587
285,https://images.rkd.nl/rkd/thumb/650x650/eb5cdf06-4d87-3512-d351-37fd282cc0e6.jpg,drawing,double sided art work (front),1021.0,,337350,0.31968449785283026,0.5506612030909891,0.0019267822736030828,0.08768997984195244,26060,0.6324115006795944,2898.250658442243
286,https://images.rkd.nl/rkd/thumb/650x650/cd931540-ab05-ea2e-b4e7-4bc2e9d333a0.jpg,drawing,double sided art work (back),1022.0,,293800,0.12286198661019587,0.4657377033863239,0.0022123893805309734,0.02152732430779328,24860,0.8900548803257065,1556.8720243818589
287,https://images.rkd.nl/rkd/thumb/650x650/32207075-2d39-87f6-17d4-5850cc23105d.jpg,oil sketch,"cardboard on panel, oil paint
cardboard remounted on panel",1023.0,,276250,0.3096827358889721,0.5911814887765062,0.0023493212669683256,0.013323514968882458,31972,0.8983355813438855,1580.3638498411365
288,https://images.rkd.nl/rkd/thumb/650x650/11bf4c01-0922-0884-95ca-4a956f355072.jpg,painting,"canvas on cardboard, oil paint",1029.0,1902.0,321750,0.09064624112509273,0.2689554001554001,0.00202020202020202,0.01287762899659282,11910,0.4452770717022903,2025.0950993656832
289,https://images.rkd.nl/rkd/thumb/650x650/12b5b20f-5a1f-cbae-f49d-5bf1d3545c88.jpg,painting,"canvas on panel, oil paint",1030.0,1902.0,377000,0.3671079568388421,0.391703968377802,0.0017241379310344827,0.043930070760137364,48820,0.5461417748635471,2122.0439160471437
290,https://images.rkd.nl/rkd/thumb/650x650/d25949ba-b857-49fb-a7b5-b4c461b6a124.jpg,oil sketch,"cardboard, oil paint",1031.0,,354250,0.36672474945901934,0.5095235833783054,0.001834862385321101,0.04132133903090512,84235,0.9030017667564588,1850.9052364632578
291,https://images.rkd.nl/rkd/thumb/650x650/b30e1e91-22bb-c034-f10d-dca28de5f391.jpg,painting,"canvas on panel, oil paint",1032.0,1903.0,299000,0.30838177789293,0.3346895665289527,0.002173913043478261,0.034595459337174485,31239,0.5632897023568755,2593.409527201859
292,https://images.rkd.nl/rkd/thumb/650x650/688e2c1c-04fa-7c3a-55de-1966def97477.jpg,painting,"canvas, oil paint
or cardboard?",1033.0,1905.0,326300,0.1782440799023893,0.3438048109222236,0.00199203187250996,0.012465465726228257,19285,0.3757296731110055,2403.2290705772593
293,https://images.rkd.nl/rkd/thumb/650x650/c95e53c5-8dd5-f28a-799b-99a4820a693f.jpg,painting,"canvas, oil paint",1034.0,1905.0,302900,0.10736353787093772,0.61903669754465,0.002145922746781116,0.01421449914296544,3774,0.13007254885325178,2032.7822397118898
294,https://images.rkd.nl/rkd/thumb/650x650/0cefe50d-81be-bc51-7fc9-cd115e3ec031.jpg,watercolor (painting),"paper, aquarel paint (watercolor)",1035.0,1905.0,306800,0.2998529317862301,0.7039015773193242,0.00211864406779661,0.02083867898959221,21164,1.326323950471383,1702.3194649153472
295,https://images.rkd.nl/rkd/thumb/650x650/4be96ac1-21ca-0b9c-457e-279314b61296.jpg,drawing,"paper, chalk",1036.0,1905.0,302900,0.01522851334687833,0.8055590080205078,0.002145922746781116,0.01877430867398194,1472,0.9905952550848588,2675.200998653612
296,https://images.rkd.nl/rkd/thumb/650x650/81d5ea62-01ed-6e6f-e6ba-540a86307651.jpg,drawing,"unknown, charcoal, aquarel paint (watercolor)",1037.0,,314600,0.11999757667886746,0.7989317028782268,0.002066115702479339,0.007795920966167845,10400,0.6819768570746897,2363.5732200628695
297,https://images.rkd.nl/rkd/thumb/650x650/cdeced5d-3b1e-b8fa-866e-d4799d2f8472.jpg,drawing,"paper, black chalk",1038.0,,328250,0.19332931509304216,0.6634269073966219,0.001977151561309977,0.01239796241277116,14230,0.6929491190315265,1385.2169269803205
298,https://images.rkd.nl/rkd/thumb/650x650/ade313f6-dd67-3d96-c348-11e85c0b1e2a.jpg,drawing,"double sided art work (back) 








                                                Piet Mondriaan,
                                                                                                                            
                                                Geinrust farm: compositional study                                            
                                        
                                                                                    (double sided art work (front))",1039.0,1906.0,332150,0.348841266476139,0.4314688320006613,0.0019569471624266144,0.043356584486580085,85564,0.4824399305515191,2759.4393177510688
299,https://images.rkd.nl/rkd/thumb/650x650/5e36c90c-1f97-9f00-9cec-8b0cfd2929c3.jpg,drawing,"double sided art work (front) 








                                                Piet Mondriaan,
                                                                                                                            
                                                Cow sketches                                            
                                        
                                                                                    (double sided art work (back))",1040.0,1905.0,339950,0.1410779181162845,0.4196695131060219,0.0019120458891013384,0.03833889457564362,8949,0.1895976785234816,3766.330414299415
300,https://images.rkd.nl/rkd/thumb/650x650/34080774-8ab6-9627-41bc-b69c69ddac52.jpg,oil sketch,"canvas on board, oil paint",1041.0,1905.0,313950,0.3095041366072542,0.42185483513360733,0.002070393374741201,0.017013717762111854,34838,0.4690145390438985,1791.723042830884
301,https://images.rkd.nl/rkd/thumb/650x650/6e825ea5-49a8-7732-a95d-e2304c34c3ff.jpg,painting,"canvas, oil paint
canvas originally mounted on cardboard (Welsh/Joosten 1998)",1043.0,1905.0,336050,0.5080746594899986,0.2889882516315558,0.0019342359767891683,0.011065818241248852,52047,0.3336136196615376,1607.9558039494295
302,https://images.rkd.nl/rkd/thumb/650x650/8e2fd45a-3bc2-8ddb-71b3-699c5b3f5c8f.jpg,painting,"cardboard, oil paint
cardboard laid down on canvas",1044.0,,308100,0.15841709911947688,0.5060132628189219,0.002109704641350211,0.05079419346829772,60026,1.131537814665416,2815.6976980538225
303,https://images.rkd.nl/rkd/thumb/650x650/3fca575a-d0ae-9fe0-edf5-3df71f3fdaf3.jpg,painting,"canvas, oil paint",1045.0,,345800,0.20797070329302175,0.5200331484820646,0.0018796992481203006,0.02642931295334255,21720,0.3069722761484859,1338.361956401836
304,https://images.rkd.nl/rkd/thumb/650x650/4d50af34-b953-75f4-5339-e363b1de6562.jpg,painting,"canvas on board, oil paint",1049.0,1905.0,294450,0.24406045114030506,0.60653693326541,0.002207505518763797,0.03650551635788945,25537,0.23587566465150786,3427.6619954816165
305,https://images.rkd.nl/rkd/thumb/650x650/9f628e33-8f3c-ff16-9d95-2773c4076a6b.jpg,drawing,"paper, charcoal",1050.0,1905.0,302900,0.09040318935798904,0.8696025349723912,0.0021426213271706833,0.004845134485293391,3141,1.2784525654895396,1359.3268459924327
306,https://images.rkd.nl/rkd/thumb/650x650/374108b1-77c5-96b5-9d8a-d615275921d0.jpg,drawing,"paper, charcoal
charcoal with stumping on paper",1051.0,1905.0,298350,0.14147339167795506,0.8637098157513384,0.002178649237472767,0.006077529640545082,5382,1.5454542031836316,1926.6877569081978
307,https://images.rkd.nl/rkd/thumb/650x650/cf62e7a0-48dd-576f-a0de-9a4b4858f11a.jpg,drawing,"grey paper, charcoal",1052.0,1905.0,287950,0.11103092435488587,0.7591873180597123,0.002257336343115124,0.013653589770597987,4572,0.40232142563177786,2499.136985558436
308,https://images.rkd.nl/rkd/thumb/650x650/c1c0f0e9-4ad6-7a3d-d5d6-d438e929da10.jpg,drawing,"paper, charcoal",1053.0,1905.0,345150,0.04797040636656202,0.7139417530883135,0.0018832391713747645,0.00862691707299093,2451,0.4360112794101945,1774.5973131031762
309,https://images.rkd.nl/rkd/thumb/650x650/b2639420-059b-1efe-baeb-269ef7ba7d42.jpg,drawing,"paper, charcoal",1054.0,1905.0,304850,0.09281580508037532,0.5289665055459613,0.0021321961620469083,0.07679573534881949,21553,0.8626616627235861,2823.4717917583985
310,https://images.rkd.nl/rkd/thumb/650x650/92a9c4ea-58f2-0c28-0d7c-0e82ab63e327.jpg,drawing,"paper, chalk",1055.0,1905.0,321100,0.3545244647942941,0.3468717826588749,0.0020242914979757085,0.023862409467012367,18155,0.5584840071093857,1296.5916051783652
311,https://images.rkd.nl/rkd/thumb/650x650/454e0044-41bd-0377-241f-9136444e179a.jpg,oil sketch,"canvas, oil paint",1058.0,1904.0,324350,0.18603182716299205,0.24821614269262504,0.002004008016032064,0.009530359573953118,19467,0.280739810525148,2380.372891859946
312,https://images.rkd.nl/rkd/thumb/650x650/fae93c9a-6b5b-1614-3d97-eab522d0e181.jpg,watercolor (painting),"paper, aquarel paint (watercolor)",1059.0,1905.0,338000,0.24810179476644065,0.5025495649147234,0.0019230769230769232,0.029815469824966537,84852,0.5087847792379547,2178.2946905434146
313,https://images.rkd.nl/rkd/thumb/650x650/a308399c-91de-aa60-96a0-63cb3dc64329.jpg,watercolor (painting),"paper, aquarel paint (watercolor)",1060.0,1902.0,356850,0.008234797563133923,0.4929419457288311,0.0018214936247723133,0.020575373268632485,1265,0.5052822538015282,2673.9548938430535
314,https://images.rkd.nl/rkd/thumb/650x650/59ec50c7-52e5-fd87-601c-ab2ca477f87d.jpg,painting,"canvas on board, oil paint",1061.0,,327600,0.08845510126626745,0.4302789868083984,0.001984126984126984,0.04352669047377798,16201,0.5826801993120608,2042.4218730689834
315,https://images.rkd.nl/rkd/thumb/650x650/ff2c8273-4e7f-701d-b0b7-f09b3c9eb6b4.jpg,painting,"canvas on board, oil paint",1062.0,1902.0,280800,0.08239778958386514,0.5930355147757108,0.0023148148148148147,0.04360215285797875,26160,0.36740382598520505,2717.903339053153
316,https://images.rkd.nl/rkd/thumb/650x650/a89af766-1ea5-4979-7db5-a2d43003f299.jpg,painting,"canvas, oil paint",1064.0,1902.0,308100,0.024868411559491082,0.6213157810998465,0.002109704641350211,0.026937240774510228,2084,0.9434640962186038,3106.2571777415105
317,https://images.rkd.nl/rkd/thumb/650x650/8d5ce18a-9d84-5505-f780-4e3096220872.jpg,oil sketch,"board, oil paint",1065.0,,327600,0.2655415795241826,0.4167765328353565,0.001984126984126984,0.028603601022107062,43235,0.4299680858459181,1798.4456653492462
318,https://images.rkd.nl/rkd/thumb/650x650/72193bd4-7634-2a92-9b14-935bb96453d1.jpg,painting,"canvas, oil paint",1068.0,1899.0,273650,0.13880951994590812,0.37767700977705176,0.0023752969121140144,0.014762377875335766,30544,0.23817473562625285,1299.2582930578276
319,https://images.rkd.nl/rkd/thumb/650x650/9ec850f8-74e5-afa9-6403-ab1644c6461d.jpg,drawing,"paper, pencil, conté",1069.0,1899.0,261300,0.2037366862747808,0.5411986522890824,0.0024875621890547263,0.018698539842918662,28786,0.3829328187968225,1655.5466153418467
320,https://images.rkd.nl/rkd/thumb/650x650/af030f34-445b-be24-8b5b-25c5397133e2.jpg,drawing,"Piet Mondriaan,
                                                                                                                            
                                                Moored small barges among buildings                                            
                                        
                                                                                    (double sided art work (front))",1072.0,1900.0,281450,0.030730220607577494,0.7126265035060037,0.0023094688221709007,0.01811779180957674,1473,1.503397623399458,2537.721953601886
321,https://images.rkd.nl/rkd/thumb/650x650/ca515a5a-6519-193e-a860-a07cbca0df30.jpg,drawing,"paper, charcoal, chalk",1074.0,1416.0,299000,0.1906330042404757,0.39049999344219294,0.002173913043478261,0.044184231470300615,19419,0.3074561883747258,2438.7963778883563
322,https://images.rkd.nl/rkd/thumb/650x650/a041c895-3bec-69f5-06cf-39a5cdef11c3.jpg,drawing,"paper, red chalk, black chalk, washed",1075.0,1898.0,338650,0.36701922272142457,0.6099441670068294,0.0019193857965451055,0.05179212087643752,48617,0.5686093405606266,2042.0008363152483
323,https://images.rkd.nl/rkd/thumb/650x650/86ab9e0b-bdd0-07cc-b7f5-a488c1e8b3d2.jpg,painting,"canvas, oil paint
mounted on board?",1076.0,1898.0,325000,0.010125568018605915,0.3790459125188538,0.002,0.02334936457347071,1760,0.4572741021158644,4436.807478262741
324,https://images.rkd.nl/rkd/thumb/650x650/42124fd7-595b-e903-cd5c-580a297eb30a.jpg,painting,"canvas, oil paint",1077.0,1899.0,341900,0.01216112319175193,0.6706226909599757,0.0019011406844106464,0.06189509667271965,598,1.4058572872422848,4580.072117947972
325,https://images.rkd.nl/rkd/thumb/650x650/310bf9a5-c6d4-6d8e-c131-403d0b56a313.jpg,painting,"canvas, oil paint",1078.0,1898.0,291850,0.4498435718394429,0.5951601379972925,0.0022271714922048997,0.03681130390838662,43121,0.2976214304101456,3412.4404419534108
326,https://images.rkd.nl/rkd/thumb/650x650/f4ecda17-2066-67e9-aa3f-b6d58df1607c.jpg,watercolor (painting),"paper, aquarel paint (watercolor)",1079.0,1900.0,315250,0.1739352642504977,0.2941436954797779,0.002061855670103093,0.007073854989486183,7049,1.09716710484275,712.4257682190256
327,https://images.rkd.nl/rkd/thumb/650x650/e8622c9d-0e18-010f-77d9-cefa3fa3c5d5.jpg,drawing,"paper, black chalk",1080.0,,315250,0.013498463611530972,0.591466156645053,0.002061855670103093,0.032043792537050614,911,0.4018783311023201,3339.524566796116
328,https://images.rkd.nl/rkd/thumb/650x650/a772d605-4797-55fc-0e61-f0b6f689c713.jpg,painting,"canvas on cardboard, oil paint",1082.0,1897.0,257400,0.20922404235073752,0.5965300668830081,0.0025252525252525255,0.048207815789311416,35624,1.0733753626495366,2231.1132387585617
329,https://images.rkd.nl/rkd/thumb/650x650/14487bb5-0cff-1f7e-5e40-72134e9fd8f4.jpg,drawing,"paper, charcoal, watercolor",1083.0,1901.0,331500,0.08906039562597419,0.7718115162807206,0.00196078431372549,0.029210023212358032,8332,0.7862604610915201,1771.884728109546
330,https://images.rkd.nl/rkd/thumb/650x650/ff259c06-c736-2fb9-53f3-639518273d30.jpg,drawing,"paper, chalk, aquarel paint (watercolor)",1084.0,1902.0,351650,0.0994877355100766,0.5064484349690396,0.0018484288354898336,0.04535815680234311,30708,0.7557462543374439,2711.317334906596
331,https://images.rkd.nl/rkd/thumb/650x650/128b7269-745c-f28f-6e08-0d46fc54a972.jpg,watercolor (painting),"paper on cardboard, aquarel paint (watercolor)",1085.0,1901.0,295100,0.5210472974384752,0.6508828114098911,0.0022026431718061676,0.02766818851239256,35470,1.6804284082267849,2084.481715237118
332,https://images.rkd.nl/rkd/thumb/650x650/deb2baa5-ae9e-48a3-848b-0ad4df98e7e5.jpg,drawing,"paper, chalk, aquarel paint (watercolor), gouache (material/technique)",1086.0,1899.0,329550,0.22589235490200896,0.5081675606367568,0.0019723865877712033,0.061191691113369924,35090,0.35709979919690243,3220.7232743643394
333,https://images.rkd.nl/rkd/thumb/650x650/859e91e9-a66f-27cd-88a4-242f9944545c.jpg,drawing,"paper, pastel",1087.0,1898.0,287300,0.21106366313775327,0.6814221658033209,0.0022624434389140274,0.022185911661301582,28116,0.7998102166368892,2021.5360021946826
334,https://images.rkd.nl/rkd/thumb/650x650/cf15bcce-878f-c61a-a52a-59f395b42cf6.jpg,oil sketch,"cardboard, oil paint",1088.0,1899.0,306150,0.009139246969462094,0.6305655115876173,0.0021231422505307855,0.05236543525299174,745,0.9963112704583033,3404.5539474197853
335,https://images.rkd.nl/rkd/thumb/650x650/b24bec6a-5931-f9c7-3066-b823c2b1fead.jpg,drawing,"paper, charcoal, watercolor, gouache (material/technique), black chalk",1089.0,1898.0,317850,0.12293689628073225,0.6619565154361257,0.0020418436369356615,0.034788484576185164,41447,1.1210621475503255,1881.074413423112
336,https://images.rkd.nl/rkd/thumb/650x650/bd0bd166-8811-5628-10cf-c8894b905a02.jpg,drawing,"paper, charcoal, watercolor, gouache (material/technique)",1090.0,1898.0,287300,0.3310684653463608,0.5765024740143185,0.0022624434389140274,0.05492614158633004,27568,0.8187953749350685,2028.6945290918266
337,https://images.rkd.nl/rkd/thumb/650x650/15e145eb-2f40-23ea-9a5a-449b9a1b2d81.jpg,watercolor (painting),"paper, aquarel paint (watercolor)",1091.0,1900.0,294450,0.23158633378682345,0.6375028084930695,0.002207505518763797,0.01819897537597201,50411,0.21387865656779567,1703.3232720880285
338,https://images.rkd.nl/rkd/thumb/650x650/8cf89bf3-c72b-b3c9-f5fb-41de95fdcd1d.jpg,watercolor (painting),"paper, aquarel paint (watercolor)",1093.0,1900.0,371800,0.14856705176033852,0.31391050427702016,0.0017482517482517483,0.009220181530960823,19104,0.3757427991030246,1563.2612960768038
339,https://images.rkd.nl/rkd/thumb/650x650/2b9208e7-8943-e671-90bb-018328c35092.jpg,painting,"canvas, oil paint
canvas on panel (Janssen 2016A)",1094.0,1900.0,341250,0.20579933226303895,0.6402142871507579,0.0019047619047619048,0.02512236300185239,19229,0.3077929450760283,1356.5569170756762
340,https://images.rkd.nl/rkd/thumb/650x650/d6dbf9bb-8ce1-5757-c771-912b7ea93753.jpg,painting,"board, oil paint",1095.0,1900.0,256750,0.26887242643086057,0.5312879469996372,0.002531645569620253,0.041180527555713435,29814,0.3780954254831965,2278.166719381264
341,https://images.rkd.nl/rkd/thumb/650x650/f8d9434a-55c6-e184-ed8d-ae83bfa1b464.jpg,painting,"canvas on panel, oil paint",1096.0,1900.0,297050,0.015084875535107834,0.7688401041615098,0.002188183807439825,0.008603160036497118,1698,0.4981400516581986,1890.9845238144783
342,https://images.rkd.nl/rkd/thumb/650x650/dc38d6d8-3334-6383-326d-7c42ba13c249.jpg,painting,"canvas, oil paint",1097.0,1900.0,321100,0.2652522293547828,0.8140854904403366,0.0020242914979757085,0.0235454468272382,17052,1.1807986619835475,2215.5141080077083
343,https://images.rkd.nl/rkd/thumb/650x650/d9d02562-a2c1-a757-89e6-deea50f615bb.jpg,drawing,"paper, pencil",1098.0,1900.0,226200,0.1679560907135368,0.2670459423380316,0.0028735632183908046,0.007550270352787894,6099,0.2382494787936819,945.5421064451275
344,https://images.rkd.nl/rkd/thumb/650x650/07c61a5a-96c2-310a-4e2b-edefd293db21.jpg,drawing,"paper, chalk",1099.0,1900.0,309400,0.2301614812910417,0.6917116366908754,0.0021008403361344537,0.016153329874662194,26655,0.33070144419424297,1295.7275161090631
345,https://images.rkd.nl/rkd/thumb/650x650/92505fe4-3ebe-1dd5-fa1b-0e98c0b98fc2.jpg,drawing,"double sided art work (front) 








                                                Piet Mondriaan,
                                                                                                                            
                                                Outline drawing for polder landscape with irrigation ditch and two cows                                            
                                        
                                                                                    (double sided art work (back))",1101.0,,319800,0.2368286209810856,0.3711418165765367,0.0020325203252032522,0.009419557861365186,17247,0.6854547326785201,1248.6473410660763
346,https://images.rkd.nl/rkd/thumb/650x650/dbbe1be8-3d7d-a623-6238-33aa1cd7a833.jpg,drawing,"double sided art work (back) 








                                                Piet Mondriaan,
                                                                                                                            
                                                At the wash stoop                                            
                                        
                                                                                    (double sided art work (front))",1102.0,,368550,0.4272951608985683,0.5316788154958089,0.001763668430335097,0.044984646209900885,76070,0.6582339043354574,2482.221695958453
347,https://images.rkd.nl/rkd/thumb/650x650/3b3eebfd-4a49-6bd9-af24-34929e45495f.jpg,painting,"canvas on panel, oil paint",1104.0,,374400,0.4410825363836304,0.4849508337523043,0.001736111111111111,0.010301869282767018,28033,0.3210831665577071,984.9646718756541
348,https://images.rkd.nl/rkd/thumb/650x650/e9090067-d4b1-afb8-75db-90c177d1220c.jpg,painting,"paper on cardboard, oil paint",1106.0,1900.0,341900,0.08340413631474264,0.38195259478462334,0.0019011406844106464,0.03954942962355412,22960,0.2800574359591783,2951.8890939849693
349,https://images.rkd.nl/rkd/thumb/650x650/eaef3065-dfd8-01ba-2e65-1e054848c300.jpg,painting,"paper, oil paint
paper laid down on masonite",1112.0,1901.0,232050,0.0072083849901530125,0.8191772057239186,0.0028011204481792717,0.008068948449754412,762,0.2713847802067432,2288.7251844503685
350,https://images.rkd.nl/rkd/thumb/650x650/9fbd1b1f-b047-a7e1-c13c-640f510589c4.jpg,oil sketch,"double sided art work (front) 








                                                Piet Mondriaan,
                                                                                                                            
                                                A stage design                                            
                                        
                                                                                    (double sided art work (back))",1113.0,,333450,0.11185197897260228,0.5324573810930878,0.001949317738791423,0.0054664685726026,8189,0.387141765440736,758.2465509014968
351,https://images.rkd.nl/rkd/thumb/650x650/22da1788-ff98-aa5d-be98-188a0bfa851d.jpg,drawing,"double sided art work (back) 








                                                Piet Mondriaan,
                                                                                                                            
                                                Tree growth                                            
                                        
                                                                                    (double sided art work (front))",1114.0,1900.0,264550,0.2360472231093188,0.4777220363102716,0.002457002457002457,0.023908405933358363,56972,0.3654942115583709,1921.5791014215822
352,https://images.rkd.nl/rkd/thumb/650x650/dddb9d55-e6ad-521e-b2c8-b82c4e5ac6c1.jpg,painting,"panel, oil paint",1115.0,,260650,0.3212018672066352,0.4844749062487071,0.0024937655860349127,0.02623212869772202,62605,0.4183659086994476,1845.1581441980231
353,https://images.rkd.nl/rkd/thumb/650x650/2579175b-d349-64cc-12a2-02dac2dadff0.jpg,painting,"canvas, oil paint",1116.0,1901.0,351000,0.1125855875200604,0.4794892240656946,0.001851851851851852,0.010256869332071957,22961,0.34951353080384834,1482.8083156790424
